order_id,customer_id,order_date,delivery_time_min,status,total_amount_xaf,city_order,quartier_order,product_category,courier_id,order_hour,order_day_of_week,order_day,order_month,name,phone,registration_date,city_customer,quartier_customer,loyalty_score,client_actif
110226,CUST11428,2025-03-11 11:17:00,77.4,retard,36063.0,Bafoussam,Famla,pharmacie,36,11,Tuesday,Tuesday,2025-03,Evelyne ONANA,681210133,2024-02-13,Yaounde,Jouvence,27.5,True
110227,CUST10295,2024-03-07 16:04:00,45.7,livré,8571.0,Yaounde,Mimboman,boisson,13,16,Thursday,Thursday,2024-03,SERGE YAYA,630776478,2021-08-08,Bafoussam,Lekie,53.8,True
110228,CUST11342,2025-03-12 00:00:00,44.2,livré,102193.0,Douala,Akwa,vetement,12,0,Wednesday,Wednesday,2025-03,NDIKUM Christelle,622304198,2023-12-09,Yaounde,Mimboman,53.1,True
110229,CUST17275,2023-10-13 19:46:00,81.1,livré,2586.0,Douala,Mboppi,boisson,47,19,Friday,Friday,2023-10,,,,,,,True
110230,CUST10321,2023-09-16 08:58:00,45.5,livré,6980.0,Douala,Bonamoussadi,hygiene,21,8,Saturday,Saturday,2023-09,Fatima ESSOH,686460539,2021-04-29,Bafoussam,Centre Ville,19.8,True
110231,CUST11335,2025-02-03 10:41:00,31.3,livré,8739.0,Yaounde,Omnisport,restauration,7,10,Monday,Monday,2025-02,,,,,,,True
110232,CUST17177,2023-06-25 21:19:00,27.9,livré,25791.0,Douala,Bonabéri,inconnu,47,21,Sunday,Sunday,2023-06,,,,,,,True
110233,CUST10551,2023-02-02 20:17:00,32.8,livré,3066.0,Yaounde,Mendong,produit frais,17,20,Thursday,Thursday,2023-02,MARIAMA NGOUFO,622534217,2023-04-26,Douala,Village,11.9,True
110234,CUST11116,2025-08-03 15:41:00,39.9,livré,22358.0,Douala,Village,pharmacie,13,15,Saturday,Sunday,2025-08,Ornella DJOUMESSI,623470708,2023-07-21,Yaounde,Nkol-Eton,52.5,True
110235,CUST11728,2024-04-04 14:37:00,106.2,en_retard,27667.0,Bafoussam,Bamougoum,inconnu,24,14,Thursday,Thursday,2024-04,Josephine TEGUIA,694676162,2024-05-14,Douala,PK12,11.3,True
110236,CUST10842,2024-06-11 00:00:00,113.5,en_retard,22087.0,Douala,Ndog-Bong,pharmacie,17,0,Wednesday,Tuesday,2024-06,DIALLO Boubacar,689133014,2021-05-29,Bafoussam,Ngouache,51.2,True
110237,CUST10937,2024-11-26 09:48:00,41.4,livré,35011.0,Douala,Beedi,vetement,47,9,Tuesday,Tuesday,2024-11,Viviane DJOKAM,689160218,2021-05-09,Douala,Ndokotti,33.3,True
110238,CUST17204,2023-08-09 21:10:00,37.2,livré,40251.0,Douala,Bonamoussadi,vetement,16,21,Wednesday,Wednesday,2023-08,,,,,,,True
110239,CUST10715,2024-01-04 00:00:00,28.6,annule,,Bafoussam,Mossap,pharmacie,43,0,Thursday,Thursday,2024-01,HASSAN Larissa,00237644392446816672,2022-07-27,Douala,Mboppi,100.0,True
110240,CUST11773,2025-02-19 00:00:00,30.7,livré,10342.0,Yaounde,Santa Barbara,epicerie,12,0,Wednesday,Wednesday,2025-02,MBASSI Denise,655866538,2023-05-22,Douala,Nyalla,32.8,True
110241,CUST11508,2024-06-14 18:09:00,45.7,en_retard,9963.0,Douala,Mboppi,restauration,47,18,Friday,Friday,2024-06,Florent EPEE,613886030,2022-10-16,Yaounde,Santa Barbara,26.3,True
110242,CUST10470,2025-03-09 22:03:00,45.7,en_retard,14529.0,Douala,Ndog-Bong,articles menagers,22,22,Sunday,Sunday,2025-03,Didier engolo,681969657,2023-08-09,Yaounde,Jouvence,25.1,True
110243,CUST10647,2024-04-25 00:00:00,10.6,livré,45000.0,Bafoussam,Mossap,cosmetique,1,0,Thursday,Thursday,2024-04,Patrick ISSA,682238741,2023-01-24,Douala,Bonamoussadi,57.7,True
110244,CUST10817,2023-12-05 08:27:00,62.1,livré,15000.0,Yaounde,Efoulan,papeterie,33,8,Tuesday,Tuesday,2023-12,TOURE Oumar,688055069,2021-05-23,Douala,Cité des Palmiers,37.8,True
110245,CUST10368,2024-03-25 16:13:00,31.6,livré,37636.0,Douala,Village,inconnu,23,16,Monday,Monday,2024-03,AÏCHA ABENA,697775215,2022-11-02,Bafoussam,Djeleng,7.0,True
110246,CUST11447,2025-03-01 16:40:00,45.7,livré,5091.0,Bafoussam,Kamkop,produit frais,8,16,Saturday,Saturday,2025-03,Kevin kollo,665833185,2023-05-30,Douala,Bonapriso,32.3,True
110247,CUST11661,2025-03-14 00:00:00,18.3,livré,9226.0,Bafoussam,Baham-Route,restauration,36,0,Friday,Friday,2025-03,Margot assoumou,653380275,2022-09-20,Yaounde,Nkomo,30.4,True
110248,CUST10350,2022-08-15 00:00:00,289.9,en_retard,75000.0,Yaounde,Melen,articles menagers,36,0,Monday,Monday,2022-08,NDZANA Nadège,00237685563727818898,2024-10-02,Douala,Nyalla,54.9,True
110249,CUST10768,2024-09-09 00:00:00,146.4,en_retard,227409.0,Douala,Bonabéri,electronique,44,0,Monday,Monday,2024-09,Chancelle KONE,668461818,2023-07-29,Yaounde,Biyem-Assi,80.5,True
110250,CUST11219,2024-09-15 19:28:00,220.4,en_retard,31442.0,Douala,Akwa,pharmacie,26,19,Sunday,Sunday,2024-09,Bernard NDIKUM,(+237)616582607,2022-01-20,Douala,Ndogpassi,100.0,True
110251,CUST10986,2024-12-19 12:06:00,85.8,en retard,13591.0,Yaounde,Mvog-Mbi,restauration,24,12,Thursday,Thursday,2024-12,Rémi ELA,647333543,2022-05-08,Douala,Ndogpassi,64.4,True
110252,CUST10028,2023-09-07 23:24:00,23.8,annule,6023.0,Douala,Bonanjo,restauration,1,23,Thursday,Thursday,2023-09,Marcel BARRY,647338124,2023-03-10,Yaounde,Madagascar,100.0,True
110253,CUST11178,2025-01-31 09:16:00,28.7,livré,9634.0,Douala,Ngodi-Bakoko,inconnu,37,9,Friday,Friday,2025-01,Serge ABATE,688270025,2021-08-12,Douala,Ndogpassi,56.3,True
110254,CUST10398,2025-02-27 12:38:00,45.6,livré,13972.0,Yaounde,Jouvence,inconnu,33,12,Thursday,Thursday,2025-02,Armelle bikele,00237615917225947168,2024-07-09,Douala,Bali,2.5,True
110255,CUST10697,2024-06-13 15:50:00,73.1,en_retard,12262.0,Douala,Ndog-Bong,epicerie,27,15,Thursday,Thursday,2024-06,,,,,,,True
110256,CUST11799,2024-04-14 00:00:00,235.9,en_retard,22195.0,Douala,Bonapriso,pharmacie,47,0,Sunday,Sunday,2024-04,Ibrahim NGANSO,00237665144509348796,2021-03-04,Douala,Bali,49.0,True
110257,CUST11172,2023-05-18 11:53:00,38.4,livré,422822.0,Douala,New-Bell,electronique,41,11,Thursday,Thursday,2023-05,,,,,,,True
110258,CUST10716,2024-12-09 09:44:00,27.6,livré,18000.0,Douala,Kotto,restauration,46,9,Thursday,Monday,2024-12,Sandrine NJIEMOUN,(+237)659512272,2022-03-27,Douala,Ndogpassi,100.0,True
110259,CUST10669,2023-06-10 02:43:00,26.8,livré,22764.0,Douala,Logbessou,articles menagers,13,2,Friday,Saturday,2023-06,PIERRE FOFANA,685751409,2024-10-28,Douala,Bonamoussadi,78.7,True
110260,CUST10389,2022-05-07 00:00:00,143.0,en_retard,300192.0,Douala,Akwa,electronique,31,0,Saturday,Saturday,2022-05,Hamidou NDZANA,645431319,2022-05-03,Douala,New-Bell,44.5,True
110261,CUST11768,2025-02-01 12:49:00,25.7,livré,13530.0,Douala,Cité des Palmiers,cosmetique,12,12,Saturday,Saturday,2025-02,Raoul EKANI,612446861,2024-08-15,Douala,Ngodi-Bakoko,20.8,True
110262,CUST11937,2023-02-15 12:43:00,45.7,en_retard,12308.0,Bafoussam,Famla,inconnu,5,12,Wednesday,Wednesday,2023-02,TCHAMBA Therese,00237694323222926569,2023-09-11,Bafoussam,Pefura,28.3,True
110263,CUST10321,2024-11-26 18:28:00,29.6,livré,4246.0,Douala,Kotto,hygiene,43,18,Tuesday,Tuesday,2024-11,Fatima ESSOH,686460539,2021-04-29,Bafoussam,Centre Ville,19.8,True
110264,CUST10932,2024-10-07 15:25:00,22.7,livré,18187.0,Douala,Yassa,epicerie,17,15,Monday,Monday,2024-10,Therese TRAORE,670939053,2024-12-08,Douala,Cité des Palmiers,48.4,False
110265,CUST10531,2022-12-26 10:09:00,185.8,en_retard,15000.0,Yaounde,Madagascar,boisson,39,10,Monday,Monday,2022-12,Franck ALI,667698610,2021-08-30,Yaounde,Briqueterie,,True
110266,CUST10992,2025-01-11 10:33:00,5.0,annulé,16409.0,Douala,PK8,inconnu,33,10,Saturday,Saturday,2025-01,Stéphane obama,(+237)622246348,2021-05-04,Yaounde,Tsinga,63.2,False
110267,CUST90333,2023-09-06 00:00:00,23.5,livré,51322.0,Bafoussam,Fomekoua,vetement,12,0,Wednesday,Wednesday,2023-09,,,,,,,False
110268,CUST11898,2023-09-26 16:17:00,47.5,livré,21781.0,Douala,Ndokotti,inconnu,11,16,Tuesday,Tuesday,2023-09,Boubacar BELLO,694819556,2022-06-29,Yaounde,Briqueterie,46.0,True
110269,CUST11139,2025-03-06 06:40:00,36.7,livré,30655.0,Bafoussam,Kamkop,cosmetique,17,6,Thursday,Thursday,2025-03,Yvette tamba,(+237)675491202,2021-12-07,Yaounde,Santa Barbara,18.1,True
110270,CUST11749,2024-06-15 22:20:00,36.5,livré,14682.0,Douala,Beedi,papeterie,17,22,Saturday,Saturday,2024-06,Sophie BARRY,698870276,2024-01-11,Douala,Nyalla,33.2,True
110271,CUST11872,2025-02-03 15:42:00,40.0,livré,4282.0,Douala,Ngodi-Bakoko,produit frais,8,15,Monday,Monday,2025-02,Laure ABENA,620633503,2021-09-21,Bafoussam,Ndiengdam,46.9,True
110272,CUST11799,2025-03-14 19:27:00,45.7,en_retard,4918.0,Bafoussam,Centre Ville,papeterie,23,19,Friday,Friday,2025-03,Ibrahim NGANSO,00237665144509348796,2021-03-04,Douala,Bali,49.0,True
110273,CUST11906,2024-03-05 00:00:00,147.8,en_retard,18000.0,Yaounde,Efoulan,restauration,21,0,Tuesday,Tuesday,2024-03,Jules SIDIBE,692518345,2021-06-11,Douala,Nkolmesseng,19.1,True
110274,CUST10951,2023-09-19 12:25:00,45.7,en_retard,46276.0,Bafoussam,Ngouache,inconnu,8,12,Tuesday,Tuesday,2023-09,BELLO Abdou,651286958,2024-06-20,Douala,Nyalla,,True
110275,CUST11871,2024-09-15 10:31:00,23.1,annulé,8791.0,Yaounde,Jouvence,boisson,1,10,Sunday,Sunday,2024-09,CÉLINE EKANI,610704803,2024-04-10,Douala,Ndogpassi,45.3,True
110276,CUST10057,2022-10-09 07:30:00,214.2,en_retard,24420.0,Yaounde,Emana,epicerie,35,7,Saturday,Sunday,2022-10,SAIDOU BALENG,635808537,2024-08-11,Douala,Village,23.8,True
110277,CUST10355,2025-03-12 00:00:00,75.6,livré,10141.0,Douala,Ndog-Bong,boisson,47,0,Wednesday,Wednesday,2025-03,Christiane NKOUAM,677898694,2022-09-29,Yaounde,Omnisport,75.4,True
110278,CUST11840,2024-07-26 21:48:00,45.7,livré,27450.0,Yaounde,Bastos,inconnu,16,21,Friday,Friday,2024-07,Raoul FOFANA,00237629776801506862,2023-03-08,Yaounde,Biyem-Assi,32.0,True
110279,CUST11202,2023-12-28 11:30:00,24.6,livré,37628.0,Bafoussam,Tougang,vetement,3,11,Thursday,Thursday,2023-12,Kevin sow,636738452,2021-05-30,Douala,Mboppi,48.8,True
110280,CUST10396,2023-03-09 00:00:00,77.2,livré,54068.0,Bafoussam,Tougang,pharmacie,35,0,Thursday,Thursday,2023-03,ISABELLE DJOUMESSI,666851377,2022-08-02,Douala,Makepe,52.9,True
110281,CUST12093,2023-08-15 12:21:00,17.6,annulé,49958.0,Bafoussam,Djeleng,vetement,3,12,Tuesday,Tuesday,2023-08,Boris CAMARA,(+237)636975128,2024-12-23,Douala,Ndokotti,68.2,True
110282,CUST90641,2024-11-27 00:00:00,38.9,livré,10214.0,Douala,Ngodi-Bakoko,inconnu,18,0,Wednesday,Wednesday,2024-11,,,,,,,False
110283,CUST11040,2024-02-04 13:00:00,36.4,livré,25000.0,Douala,Nyalla,epicerie,1,13,Sunday,Sunday,2024-02,Edith TCHAMBA,694560158,2023-04-07,Douala,Beedi,45.5,True
110284,CUST10230,2024-03-14 18:44:00,46.1,livré,21799.0,Douala,Yassa,inconnu,33,18,Thursday,Thursday,2024-03,Hamidou KOUYATE,638754377,2022-10-27,Douala,Bali,63.4,True
110285,CUST90538,2024-11-11 17:45:00,181.8,en_retard,6853.0,Yaounde,Mokolo,epicerie,24,17,Monday,Monday,2024-11,,,,,,,False
110286,CUST11354,2024-08-18 18:12:00,45.7,annule,279044.0,Bafoussam,Centre Ville,electronique,3,18,Sunday,Sunday,2024-08,Rabi ETOUNDI,(+237)637542226,2023-06-17,Douala,Yassa,100.0,True
110287,CUST12006,2024-08-09 07:46:00,103.1,livré,,Yaounde,Melen,pharmacie,39,7,Sunday,Friday,2024-08,Sandrine feudjio,690882505,2024-09-27,Douala,Bonapriso,61.3,True
110288,CUST10293,2023-10-22 17:23:00,49.1,livré,31657.0,Douala,Nyalla,inconnu,9,17,Sunday,Sunday,2023-10,Gustave diboti,698834863,2023-09-17,Bafoussam,Baham-Route,42.7,True
110289,CUST11810,2024-08-26 13:13:00,42.1,livre,60920.0,Yaounde,Nkomo,pharmacie,43,13,Monday,Monday,2024-08,FOMEKONG Alexis,00237672950208433281,2023-08-08,Douala,Bonanjo,12.5,True
110290,CUST11472,2022-03-31 00:00:00,22.6,annulé,75000.0,Bafoussam,Tougang,articles menagers,28,0,Thursday,Thursday,2022-03,Rodrigue MENDO,626405605,2024-05-13,Yaounde,Messa,100.0,True
110291,CUST10316,2023-04-05 11:11:00,45.7,en cours,45000.0,Douala,Bonamoussadi,cosmetique,41,11,Wednesday,Wednesday,2023-04,Norbert NDONGO,689864260,2021-09-21,Yaounde,Tsinga,64.3,True
110292,CUST11960,2024-06-30 00:00:00,45.7,en_retard,3266.0,Yaounde,Nkol-Eton,restauration,14,0,Sunday,Sunday,2024-06,Céline KONE,615624520,2024-06-23,Douala,Bonamoussadi,23.2,True
110293,CUST11605,2025-02-05 00:00:00,29.8,livré,,Douala,Ndokotti,inconnu,44,0,Wednesday,Wednesday,2025-02,Achille ELA,648858073,2024-03-30,Bafoussam,Tougang,33.2,True
110294,CUST11728,2024-08-06 18:43:00,176.0,en_retard,13382.0,Douala,PK8,epicerie,16,18,Saturday,Tuesday,2024-08,Josephine TEGUIA,694676162,2024-05-14,Douala,PK12,11.3,True
110295,CUST11152,2024-06-09 16:01:00,45.7,en cours,16002.0,Yaounde,Santa Barbara,cosmetique,24,16,Friday,Sunday,2024-06,Patrick sidibe,623489853,2021-03-28,Yaounde,Messa,11.1,True
110296,CUST11432,2023-02-18 00:00:00,34.8,livré,7519.0,Douala,Ndokotti,restauration,47,0,Saturday,Saturday,2023-02,STÉPHANE MBASSI,691259008,2021-06-08,Bafoussam,Famla,5.2,True
110297,CUST11064,2022-06-09 19:32:00,80.4,livré,5924.0,Douala,Mboppi,boisson,35,19,Tuesday,Thursday,2022-06,Emmanuel TAKAM,671308842,2023-08-21,Bafoussam,Mossap,23.1,True
110298,CUST11168,2023-11-20 07:06:00,45.7,livré,18000.0,Yaounde,Santa Barbara,restauration,43,7,Monday,Monday,2023-11,MBOCK Norbert,685957578,2021-08-22,Douala,Village,31.5,True
110299,CUST11581,2023-04-02 00:00:00,175.7,en_retard,18780.0,Yaounde,Santa Barbara,inconnu,46,0,Saturday,Sunday,2023-04,Sophie IBRAHIM,667801537,2024-03-24,Douala,New-Bell,12.5,True
110300,CUST17228,2024-12-04 19:07:00,113.0,en_retard,60295.0,Douala,Bonabéri,pharmacie,19,19,Wednesday,Wednesday,2024-12,khadija ekani,698292612,2024-08-05,Yaounde,Emana,27.5,True
110301,CUST10531,2024-04-23 17:59:00,42.9,livré,12637.0,Douala,PK12,boisson,14,17,Tuesday,Tuesday,2024-04,Franck ALI,667698610,2021-08-30,Yaounde,Briqueterie,,True
110302,CUST11639,2022-04-12 20:18:00,26.4,livré,13870.0,Douala,Bonanjo,epicerie,11,20,Sunday,Tuesday,2022-04,Evelyne tchamba,629822594,2023-07-26,Yaounde,Messa,100.0,True
110303,CUST10201,2023-10-09 10:08:00,45.7,livré,18207.0,Yaounde,Mimboman,epicerie,32,10,Monday,Monday,2023-10,Alain MONGO,660119651,2022-12-07,Yaounde,Mokolo,,True
110304,CUST10630,2024-08-14 19:49:00,45.7,en_retard,17837.0,Bafoussam,Mossap,epicerie,35,19,Wednesday,Wednesday,2024-08,Franck ELA,682828034,2021-12-28,Bafoussam,Lekie,49.5,True
110305,CUST17267,2024-03-29 20:55:00,28.9,livré,7821.0,Bafoussam,Bamougoum,epicerie,22,20,Friday,Friday,2024-03,NDZANA Aminata,636726767,2024-01-15,Yaounde,Jouvence,36.5,True
110306,CUST90512,2023-06-03 20:49:00,5.5,annulé,80000.0,Yaounde,Biyem-Assi,pharmacie,29,20,Saturday,Saturday,2023-06,,,,,,,False
110307,CUST11533,2024-11-16 11:44:00,45.7,livré,25000.0,Douala,Bonabéri,epicerie,17,11,Saturday,Saturday,2024-11,Prosper NKUISSI,00237651827259572925,2023-06-12,Douala,Ndokotti,37.5,True
110308,CUST11258,2025-11-03 00:00:00,59.9,livré,,Douala,Nyalla,inconnu,21,0,Tuesday,Monday,2025-11,Flore sow,674672520,2022-10-31,Bafoussam,Ndiengdam,20.6,True
110309,CUST11526,2024-08-04 18:48:00,197.5,en_retard,80000.0,Yaounde,Biyem-Assi,pharmacie,41,18,Monday,Sunday,2024-08,Aminata ela,638874646,2021-11-26,Yaounde,Mendong,29.2,True
110310,CUST11663,2025-03-01 12:53:00,36.8,livre,75000.0,Douala,Deido,articles menagers,39,12,Saturday,Saturday,2025-03,Mariama KENFACK,652431444,2021-02-09,Douala,Ndokotti,46.3,True
110311,CUST10192,2024-06-27 09:18:00,29.1,annulé,33543.0,Yaounde,Elig-Edzoa,pharmacie,43,9,Thursday,Thursday,2024-06,ATEBA Gaston,(+237)680823176,2021-08-19,Douala,PK12,31.5,True
110312,CUST10737,2024-05-18 00:00:00,261.0,en_retard,-759.0,Douala,Kotto,inconnu,36,0,Saturday,Saturday,2024-05,Marcel SIDIBE,690585882,2023-11-21,Yaounde,Mokolo,52.5,True
110313,CUST10247,2024-01-19 21:10:00,32.2,livré,6251.0,Douala,Ndogpassi,restauration,30,21,Friday,Friday,2024-01,MENGUE Khadija,672682989,2023-05-04,Yaounde,Nlongkak,42.0,True
110314,CUST90034,2025-02-22 20:23:00,94.6,en_retard,13968.0,Yaounde,Mvog-Mbi,restauration,7,20,Saturday,Saturday,2025-02,,,,,,,False
110315,CUST11471,2023-12-23 00:00:00,63.6,livré,14373.0,Douala,Ndogpassi,restauration,13,0,Saturday,Saturday,2023-12,NGANSO Céline,699927658,2023-04-05,Yaounde,Madagascar,29.4,True
110316,CUST10997,2022-04-04 18:53:00,231.8,en retard,80000.0,Douala,Nkolmesseng,pharmacie,7,18,Monday,Monday,2022-04,Nadège toure,(+237)653091709,2022-04-24,Douala,Logbessou,28.9,True
110317,CUST10163,2025-01-26 00:00:00,45.7,en cours,3703.0,Douala,Nyalla,boisson,30,0,Sunday,Sunday,2025-01,Guy HASSAN,630513739,2024-06-18,Bafoussam,Kamkop,29.9,True
110318,CUST10892,2023-05-23 00:00:00,36.9,livré,7139.0,Douala,PK8,boisson,32,0,Tuesday,Tuesday,2023-05,FOTSO Constant,665857931,2023-03-24,Bafoussam,Baham-Route,26.6,True
110319,CUST11962,2024-11-25 18:08:00,51.6,livré,233498.0,Yaounde,Emana,electronique,25,18,Monday,Monday,2024-11,GUSTAVE ETOUNDI,651617680,2024-01-21,Douala,Ngodi-Bakoko,15.5,True
110320,CUST11354,2023-02-12 18:29:00,61.7,livré,9921.0,Douala,Logbessou,inconnu,13,18,Saturday,Sunday,2023-02,Rabi ETOUNDI,(+237)637542226,2023-06-17,Douala,Yassa,100.0,True
110321,CUST10194,2024-06-12 14:55:00,32.6,livré,6691.0,Douala,Nkolmesseng,boisson,33,14,Friday,Wednesday,2024-06,Raoul fofana,00237666792612628081,2023-11-14,Douala,Bepanda,22.2,True
110322,CUST17230,2024-08-17 19:59:00,78.1,livré,23194.0,Yaounde,Efoulan,articles menagers,24,19,Saturday,Saturday,2024-08,Nadège TRAORE,00237671477426925668,2021-09-22,Yaounde,Bastos,52.8,True
110323,CUST17161,2024-01-31 20:39:00,96.9,en_retard,12000.0,Yaounde,Bastos,produit frais,40,20,Wednesday,Wednesday,2024-01,,,,,,,True
110324,CUST11796,2025-02-23 00:00:00,21.5,livré,14120.0,Bafoussam,Baham-Route,inconnu,44,0,Sunday,Sunday,2025-02,Khadija SOW,(+237)632218290,2023-10-14,Yaounde,Jouvence,7.5,True
110325,CUST11288,2024-08-10 09:26:00,33.6,livré,69955.0,Bafoussam,Fomekoua,vetement,33,9,Tuesday,Saturday,2024-08,Hawa ABOUNA,654024257,2022-03-29,Douala,Bonabéri,2.9,True
110326,CUST10632,2024-01-22 18:33:00,69.0,livré,75000.0,Yaounde,Elig-Edzoa,articles menagers,3,18,Monday,Monday,2024-01,Marlène FEZE,665804273,2023-02-02,Douala,Bonanjo,,True
110327,CUST10166,2022-07-06 18:51:00,45.7,livré,16398.0,Douala,Bonamoussadi,cosmetique,8,18,Tuesday,Wednesday,2022-07,Sylvain tamba,682394227,2023-05-06,Yaounde,Etoudi,24.2,True
110328,CUST10214,2025-01-06 00:00:00,178.1,en_retard,6320.0,Bafoussam,Ngouache,produit frais,28,0,Monday,Monday,2025-01,Josephine KOUAM,688979095,2023-06-26,Bafoussam,Baham-Route,38.7,True
110329,CUST11954,2023-10-23 08:55:00,67.5,livré,13422.0,Douala,PK8,boisson,4,8,Monday,Monday,2023-10,Stanislas CAMARA,00237671428713541254,2022-01-06,Douala,Bonabéri,45.1,True
110330,CUST10523,2024-06-11 14:56:00,40.5,livré,30318.0,Douala,Makepe,pharmacie,20,14,Wednesday,Tuesday,2024-06,BARKA Rodrigue,686384014,2024-11-10,Douala,Bonabéri,72.3,True
110331,CUST10401,2022-07-16 13:35:00,44.9,livré,17716.0,Douala,Makepe,cosmetique,7,13,Saturday,Saturday,2022-07,Régine BELLO,627558317,2023-08-30,Douala,Bonamoussadi,31.7,True
110332,CUST11012,2022-02-10 12:35:00,35.2,livré,12329.0,Douala,Yassa,boisson,38,12,Sunday,Thursday,2022-02,Vanessa ASSOUMOU,643876400,2021-05-26,Bafoussam,Tougang,,True
110333,CUST17106,2023-02-15 11:02:00,33.2,livré,45000.0,Douala,PK12,cosmetique,40,11,Wednesday,Wednesday,2023-02,,,,,,,True
110334,CUST17112,2023-11-29 19:47:00,157.2,en_retard,4897.0,Douala,PK12,epicerie,39,19,Wednesday,Wednesday,2023-11,DIALLO LYDIE,00237624490391986613,2024-11-30,Douala,Akwa,30.9,True
110335,CUST17262,2024-03-26 18:05:00,263.4,en_retard,24193.0,Bafoussam,Ndiengdam,pharmacie,47,18,Tuesday,Tuesday,2024-03,ISSA Thierry,662163160,2024-04-06,Douala,Ngodi-Bakoko,10.6,True
110336,CUST10885,2024-05-25 00:00:00,56.2,livre,52311.0,Bafoussam,Mossap,articles menagers,19,0,Saturday,Saturday,2024-05,NDJOCK Suzanne,630024960,2021-07-12,Douala,Logbessou,100.0,True
110337,CUST90999,2024-07-27 18:49:00,67.6,livré,6919.0,Douala,Bonabéri,restauration,13,18,Saturday,Saturday,2024-07,,,,,,,False
110338,CUST12092,2023-02-04 10:55:00,45.7,en_retard,11078.0,Douala,Ndokotti,produit frais,15,10,Sunday,Saturday,2023-02,Prosper WAMBA,(+237)626288992,2023-09-02,Douala,Cité des Palmiers,46.5,True
110339,CUST11775,2024-03-10 08:36:00,76.9,livré,25962.0,Douala,Makepe,cosmetique,45,8,Thursday,Sunday,2024-03,Yvette YAYA,00237635770506833328,2024-06-29,Douala,Mboppi,17.4,True
110340,CUST17254,2023-11-18 13:31:00,31.4,livré,16309.0,Douala,Bonabéri,restauration,12,13,Saturday,Saturday,2023-11,OUMAR EPEE,622388090,2022-01-02,Douala,Nyalla,,True
110341,CUST10712,2022-10-24 00:00:00,286.5,en_retard,13774.0,Douala,Beedi,epicerie,38,0,Monday,Monday,2022-10,Marcel EKOTTO,00237685694715528385,2024-07-21,Yaounde,Nkomo,14.0,True
110342,CUST11318,2023-06-30 11:52:00,82.6,en_retard,15000.0,Bafoussam,Ngouache,papeterie,47,11,Friday,Friday,2023-06,Gisèle KOUYATE,00237697902129324478,2022-07-31,Yaounde,Nlongkak,45.5,True
110343,CUST17239,2023-07-21 15:39:00,37.7,livré,7521.0,Yaounde,Nlongkak,epicerie,2,15,Friday,Friday,2023-07,JOËLLE NKOUAM,659333209,2023-08-06,Douala,Yassa,84.8,True
110344,CUST17252,2023-02-16 23:28:00,21.7,annule,26477.0,Douala,PK8,inconnu,29,23,Thursday,Thursday,2023-02,ETOA Djeneba,668614462,2021-03-06,Douala,Bepanda,35.8,True
110345,CUST11163,2024-03-20 20:13:00,45.7,en_retard,2061.0,Douala,Bali,boisson,24,20,Wednesday,Wednesday,2024-03,Pauline BARRY,667805802,2022-11-17,Bafoussam,Bamendzi,45.4,True
110346,CUST11108,2024-04-21 16:55:00,31.2,livré,18000.0,Douala,Nyalla,restauration,23,16,Sunday,Sunday,2024-04,Kevin BARKA,697512508,2023-12-11,Bafoussam,Bamendzi,45.1,True
110347,CUST10027,2024-02-21 00:00:00,47.0,livré,3144.0,Douala,Yassa,produit frais,17,0,Wednesday,Wednesday,2024-02,AMINATA BALDE,(+237)689089901,2023-08-22,Douala,Ndokotti,15.1,True
110348,CUST10254,2022-11-02 00:00:00,25.1,annulé,71591.0,Douala,Akwa,vetement,39,0,Wednesday,Wednesday,2022-11,ALI Abdou,655540424,2023-07-22,Douala,Ngodi-Bakoko,44.6,True
110349,CUST12086,2025-08-01 00:00:00,60.8,livré,15565.0,Bafoussam,Baham-Route,inconnu,2,0,Wednesday,Friday,2025-08,MBARGA Marlène,631139996,2024-03-06,Douala,Ndogpassi,31.3,True
110350,CUST11619,2024-06-24 17:57:00,271.3,en_retard,18000.0,Douala,Bepanda,restauration,23,17,Monday,Monday,2024-06,Viviane TCHIEMEGNI,689036966,2022-02-27,Douala,Nkolmesseng,32.3,False
110351,CUST11491,2022-11-12 11:11:00,45.7,livré,11563.0,Yaounde,Messa,restauration,33,11,Saturday,Saturday,2022-11,Marlène ELA,656991504,2024-10-24,Douala,Cité des Palmiers,,True
110352,CUST11491,2024-04-16 11:23:00,103.8,en_retard,57126.0,Douala,PK12,pharmacie,18,11,Tuesday,Tuesday,2024-04,Marlène ELA,656991504,2024-10-24,Douala,Cité des Palmiers,,True
110353,CUST11193,2022-04-06 14:06:00,45.7,en_retard,12000.0,Douala,Bonamoussadi,produit frais,18,14,Saturday,Wednesday,2022-04,Nadège NDJOCK,669287967,2021-04-26,Yaounde,Elig-Edzoa,74.4,True
110354,CUST10576,2024-10-19 00:00:00,32.9,livré,6535.0,Douala,Deido,produit frais,46,0,Saturday,Saturday,2024-10,CHANCELLE KONE,667062156,2022-04-18,Douala,Nkolmesseng,,True
110355,CUST11264,2025-02-27 21:47:00,11.8,annulé,15859.0,Yaounde,Madagascar,inconnu,14,21,Thursday,Thursday,2025-02,Ibrahim DOUMBIA,628892086,2022-12-08,Yaounde,Tsinga,39.8,True
110356,CUST11698,2024-01-08 19:38:00,90.1,livré,7962.0,Yaounde,Ngoa-Ekele,restauration,14,19,Thursday,Monday,2024-01,STANISLAS EPEE,635265073,2023-05-29,Yaounde,Etoudi,,True
